Mops thersites,{ear length to notch},4
Mops thersites,{tail length},4
Mormoops blainvillei,{body length},12
Mormoops blainvillei,{body mass},5
Mormoops blainvillei,{ear length to notch},12
Mormoops blainvillei,{tail length},12
Mormoops megalophylla,{body length},95
Mormoops megalophylla,{body mass},35
Mormoops megalophylla,{ear length to notch},134
Mormoops megalophylla,{tail length},95
Mormopterus beccarii,{body length},1
Mormopterus beccarii,{ear length to notch},1
Mormopterus beccarii,{tail length},1
Mormopterus loriae,{body length},2
Mormopterus loriae,{ear length to notch},2
Mormopterus loriae,{tail length},2
Mormopterus planiceps,{body length},6
Mormopterus planiceps,{body mass},6
Mormopterus planiceps,{ear length to notch},6
Mormopterus planiceps,{tail length},6
Mormopterus setiger,{body length},1
Mormopterus setiger,{ear length to notch},2
Mormopterus setiger,{tail length},1
Moschus moschiferus,{body length},1
Moschus moschiferus,{tail length},1
Mungos mungo,{body length},2
Mungos mungo,{body mass},2
Mungos mungo,{ear length to notch},2
Mungos mungo,{tail length},2
Muntiacus,{ear length to notch},1
Muntiacus muntjak,{body length},3
Muntiacus muntjak,{ear length to notch},3
Muntiacus muntjak,{tail length},2
Muntiacus reevesi,{body length},6
Muntiacus reevesi,{body mass},1
Muntiacus reevesi,{ear length to notch},4
Muntiacus reevesi,{tail length},6
Muntiacus reevsi,{body length},1
Muntiacus reevsi,{ear length to notch},1
Muntiacus reevsi,{tail length},1
Murexechinus melanurus,{body length},1
Murexechinus melanurus,{body mass},1
Murexechinus melanurus,{ear length to notch},1
Murexechinus melanurus,{tail length},1
Muridae,{body length},55
Muridae,{body mass},15
Muridae,{ear length to notch},49
Muridae,{tail length},54
Muridae sp.,{body length},1
Muridae sp.,{body mass},1
Muridae sp.,{tail length},1
Murina leucogaster,{body length},10
Murina leucogaster,{body mass},10
Murina leucogaster,{ear length to notch},10
Murina leucogaster,{tail length},10
Murina rozendaali,{body length},2
Murina rozendaali,{body mass},2
Murina rozendaali,{ear length to notch},2
Murina rozendaali,{tail length},2
Mus,{body length},24
Mus,{body mass},20
Mus,{ear length to notch},26
Mus,{tail length},24
Mus bactrianus,{body length},2
Mus bactrianus,{ear length to notch},2
Mus bactrianus,{tail length},2
Mus caroli,{body length},5
Mus caroli,{body mass},4
Mus caroli,{ear length to notch},5
Mus caroli,{tail length},5
Mus cervicolor,{body length},7
Mus cervicolor,{body mass},7
Mus cervicolor,{ear length to notch},7
Mus cervicolor,{tail length},7
Mus decumanus,{body length},1
Mus decumanus,{ear length to notch},1
Mus decumanus,{tail length},1
Mus indutus,{body length},14
Mus indutus,{body mass},14
Mus indutus,{ear length to notch},14
Mus indutus,{tail length},14
Mus mahomet,{body length},1
Mus mahomet,{ear length to notch},1
Mus mahomet,{tail length},1
Mus minutoides,{body length},130
Mus minutoides,{body mass},130
Mus minutoides,{ear length to notch},131
Mus minutoides,{tail length},130
Mus musculoides,{body length},2
Mus musculoides,{ear length to notch},5
Mus musculoides,{tail length},2
Mus musculus,{body length},10100
Mus musculus,{body mass},5617
Mus musculus,{ear length to notch},9765
Mus musculus,{lower tooth row length},5
Mus musculus,{tail length},9774
Mus musculus,{upper secondary molar tooth 1 occlusal surface width},5
Mus museulus,{body length},1
Mus museulus,{body mass},1
Mus museulus,{ear length to notch},1
Mus museulus,{tail length},1
Mus rattus,{body length},1
Mus rattus,{ear length to notch},1
Mus rattus,{tail length},1
Mus shortridgei,{body mass},1
Mus sp.,{body length},99
Mus sp.,{body mass},98
Mus sp.,{ear length to notch},98
Mus sp.,{tail length},99
Mus spicilegus,{body length},4
Mus spicilegus,{ear length to notch},4
Mus spicilegus,{tail length},4
Mus triton,{body length},189
Mus triton,{body mass},188
Mus triton,{ear length to notch},187
Mus triton,{tail length},189
Musonycteris harrisoni,{body length},1
Musonycteris harrisoni,{body mass},1
Musonycteris harrisoni,{ear length to notch},3
Musonycteris harrisoni,{tail length},1
Mustela,{body length},2
Mustela,{body mass},1
Mustela,{ear length to notch},2
Mustela,{tail length},2
Mustela altaica,{body length},9
Mustela altaica,{body mass},9
Mustela altaica,{ear length to notch},9
Mustela altaica,{tail length},9
Mustela erminea,{body length},1404
Mustela erminea,{body mass},1072
Mustela erminea,{ear length to notch},699
Mustela erminea,{tail length},1394
Mustela eversmanii,{body length},9
Mustela eversmanii,{body mass},9
Mustela eversmanii,{ear length to notch},10
Mustela eversmanii,{tail length},11
Mustela frenata,{body length},673
Mustela frenata,{body mass},243
Mustela frenata,{ear length to notch},416
Mustela frenata,{tail length},633
Mustela nigripes,{body length},33
Mustela nigripes,{body mass},8
Mustela nigripes,{ear length to notch},14
Mustela nigripes,{tail length},31
Mustela nivalis,{body length},107
Mustela nivalis,{body mass},87
Mustela nivalis,{ear length to notch},73
Mustela nivalis,{tail length},102
Mustela putorius,{body length},29
Mustela putorius,{body mass},22
Mustela putorius,{ear length to notch},30
Mustela putorius,{tail length},30
Mustela sibirica,{body length},3
Mustela sibirica,{body mass},2
Mustela sibirica,{ear length to notch},3
Mustela sibirica,{tail length},3
Mustela sp.,{body length},8
Mustela sp.,{body mass},4
Mustela sp.,{ear length to notch},5
Mustela sp.,{tail length},8
Mustela vision,{body length},2
Mustela vision,{body mass},1
Mustela vision,{ear length to notch},2
Mustela vision,{tail length},2
Mustela vison,{body length},364
Mustela vison,{body mass},180
Mustela vison,{ear length to notch},215
Mustela vison,{tail length},362
Mustelidae,{body mass},1
Mylomys dybowskii,{body length},22
Mylomys dybowskii,{ear length to notch},22
Mylomys sp.,{body length},1
Mylomys sp.,{body mass},1
Mylomys sp.,{ear length to notch},1
Mylomys sp.,{tail length},1
Myocastor coypus,{body length},100
Myocastor coypus,{body mass},55
Myocastor coypus,{ear length to notch},90
Myocastor coypus,{tail length},99
Myodes,{body length},56
Myodes,{body mass},25
Myodes,{ear length to notch},55
Myodes,{tail length},56
Myodes californicus,{body length},258
Myodes californicus,{body mass},314
Myodes californicus,{ear length to notch},255
Myodes californicus,{tail length},260
Myodes centralis,{body length},22
Myodes centralis,{body mass},22
Myodes centralis,{ear length to notch},22
Myodes centralis,{tail length},22
Myodes gapperi,{body length},3627
Myodes gapperi,{body mass},3473
Myodes gapperi,{ear length to notch},3389
Myodes gapperi,{tail length},3648
Myodes glareolus,{body length},386
Myodes glareolus,{body mass},368
Myodes glareolus,{ear length to notch},175
Myodes glareolus,{tail length},386
Myodes rufocanus,{body length},554
Myodes rufocanus,{body mass},720
Myodes rufocanus,{ear length to notch},664
Myodes rufocanus,{tail length},685
Myodes rutilis,{body length},2
Myodes rutilis,{body mass},2
Myodes rutilis,{ear length to notch},2
Myodes rutilis,{tail length},2
Myodes rutilus,{body length},14245
Myodes rutilus,{body mass},16712
Myodes rutilus,{ear length to notch},12775
Myodes rutilus,{tail length},14454
Myodes sp.,{body length},1675
Myodes sp.,{body mass},1710
Myodes sp.,{ear length to notch},1578
Myodes sp.,{tail length},1679
Myoictis melas,{body length},1
Myoictis melas,{body mass},1
Myoictis melas,{ear length to notch},1
Myoictis melas,{tail length},1
Myonycteris relicta,{body mass},2
Myonycteris relicta,{ear length to notch},2
Myonycteris relicta,{tail length},2
Myonycteris torquata,{body mass},6
Myoprocta acouchy,{body mass},1
Myoprocta pratti,{body length},1
Myoprocta pratti,{body mass},2
Myoprocta pratti,{ear length to notch},3
Myoprocta pratti,{tail length},2
Myopterus whitleyi,{body length},1
Myopterus whitleyi,{body mass},1
Myopterus whitleyi,{ear length to notch},1
Myopterus whitleyi,{tail length},1
Myopus schisticolor,{body length},260
Myopus schisticolor,{body mass},269
Myopus schisticolor,{ear length to notch},98
Myopus schisticolor,{lower tooth row length},5
Myopus schisticolor,{tail length},99
Myopus schisticolor,{upper secondary molar tooth 1 occlusal surface width},5
Myosorex cafer,{body length},1
Myosorex cafer,{body mass},1
Myosorex cafer,{ear length to notch},1
Myosorex cafer,{tail length},1
Myosorex geata,{body length},1
Myosorex geata,{body mass},1
Myosorex geata,{ear length to notch},1
Myosorex geata,{tail length},1
Myosorex swinnyi,{body length},1
Myosorex swinnyi,{ear length to notch},1
Myosorex swinnyi,{tail length},1
Myosorex varius,{body length},2
Myospalax aspalax,{body length},5
Myospalax aspalax,{body mass},5
Myospalax aspalax,{ear length to notch},4
Myospalax aspalax,{tail length},5
Myospalax psilurus,{body length},1
Myospalax psilurus,{body mass},1
Myospalax psilurus,{ear length to notch},1
Myospalax psilurus,{tail length},1
Myotis,{body length},244
Myotis,{body mass},261
Myotis,{ear length to notch},276
Myotis,{tail length},243
Myotis adversus,{body length},12
Myotis adversus,{body mass},7
Myotis adversus,{ear length to notch},12
Myotis adversus,{tail length},12
Myotis albescens,{body length},106
Myotis albescens,{body mass},77
Myotis albescens,{ear length to notch},125
Myotis albescens,{tail length},106
Myotis aurascens,{body length},46
Myotis aurascens,{body mass},46
Myotis aurascens,{ear length to notch},46
Myotis aurascens,{tail length},46
Myotis auriculus,{body length},36
Myotis auriculus,{body mass},31
Myotis auriculus,{ear length to notch},78
Myotis auriculus,{tail length},36
Myotis austroriparius,{body length},132
Myotis austroriparius,{body mass},23
Myotis austroriparius,{ear length to notch},137
Myotis austroriparius,{tail length},132
Myotis blythii,{ear length to notch},3
Myotis bocagei,{body length},11
Myotis bocagei,{body mass},12
Myotis bocagei,{ear length to notch},16
Myotis bocagei,{tail length},16
Myotis bocagii,{body length},12
Myotis bocagii,{body mass},16
Myotis bocagii,{ear length to notch},13
Myotis bocagii,{tail length},12
Myotis brandti,{body length},10
Myotis brandti,{body mass},9
Myotis brandti,{ear length to notch},10
Myotis brandti,{tail length},10
Myotis brandtii,{body length},6
Myotis brandtii,{body mass},6
Myotis brandtii,{ear length to notch},6
Myotis brandtii,{tail length},6
Myotis californicus,{body length},549
Myotis californicus,{body mass},348
Myotis californicus,{ear length to notch},740
Myotis californicus,{tail length},547
Myotis carteri,{body length},1
Myotis carteri,{body mass},1
Myotis carteri,{ear length to notch},1
Myotis carteri,{tail length},1
Myotis chiloensis,{body length},2
Myotis chiloensis,{body mass},2
Myotis chiloensis,{ear length to notch},2
Myotis chiloensis,{tail length},2
Myotis ciliolabrum,{body length},146
Myotis ciliolabrum,{body mass},92
Myotis ciliolabrum,{ear length to notch},240
Myotis ciliolabrum,{tail length},143
Myotis cobanensis,{body length},2
Myotis cobanensis,{body mass},2
Myotis cobanensis,{ear length to notch},2
Myotis cobanensis,{tail length},2
Myotis daubentoni,{body length},9
Myotis daubentoni,{body mass},9
Myotis daubentoni,{ear length to notch},8
Myotis daubentoni,{tail length},9
Myotis daubentonii,{body length},4
Myotis daubentonii,{ear length to notch},4
Myotis daubentonii,{tail length},3
Myotis dinellii,{body length},37
Myotis dinellii,{body mass},35
Myotis dinellii,{ear length to notch},35
Myotis dinellii,{tail length},37
Myotis elegans,{body length},7
Myotis elegans,{body mass},9
Myotis elegans,{ear length to notch},7
Myotis elegans,{tail length},7
Myotis evotis,{body length},306
Myotis evotis,{body mass},210
Myotis evotis,{ear length to notch},305
Myotis evotis,{tail length},308
Myotis formosus,{body length},2
Myotis formosus,{body mass},2
Myotis formosus,{ear length to notch},2
Myotis formosus,{tail length},2
Myotis fortidens,{body length},52
Myotis fortidens,{body mass},8
Myotis fortidens,{ear length to notch},91
Myotis fortidens,{tail length},52
Myotis frater,{body length},2
Myotis frater,{body mass},2
Myotis frater,{ear length to notch},2
Myotis frater,{tail length},2
Myotis grisescens,{body length},391
Myotis grisescens,{body mass},167
Myotis grisescens,{ear length to notch},404
Myotis grisescens,{tail length},391
Myotis horsfieldii,{body length},1
Myotis horsfieldii,{body mass},1
Myotis horsfieldii,{ear length to notch},2
Myotis horsfieldii,{tail length},1
Myotis ikonnikovi,{body length},2
Myotis ikonnikovi,{body mass},2
Myotis ikonnikovi,{ear length to notch},2
Myotis ikonnikovi,{tail length},2
Myotis izecksohni,{body length},1
Myotis izecksohni,{body mass},1
Myotis izecksohni,{ear length to notch},1
Myotis izecksohni,{tail length},1
Myotis keaysi,{body length},20
Myotis keaysi,{body mass},8
Myotis keaysi,{ear length to notch},20
Myotis keaysi,{tail length},20
Myotis keeni,{body length},2
Myotis keeni,{body mass},13
Myotis keeni,{ear length to notch},5
Myotis keeni,{tail length},2
Myotis keenii,{body length},109
Myotis keenii,{body mass},90
Myotis keenii,{ear length to notch},139
Myotis keenii,{tail length},111
Myotis lavali,{body length},3
Myotis lavali,{body mass},3
Myotis lavali,{ear length to notch},3
Myotis lavali,{tail length},3
Myotis leibii,{body length},79
Myotis leibii,{body mass},44
Myotis leibii,{ear length to notch},70
Myotis leibii,{tail length},80
Myotis levis,{body length},24
Myotis levis,{body mass},24
Myotis levis,{ear length to notch},21
Myotis levis,{tail length},24
Myotis lucifugus,{body length},834
Myotis lucifugus,{body mass},1331
Myotis lucifugus,{ear length to notch},822
Myotis lucifugus,{tail length},844
Myotis martiniquensis,{body length},7
Myotis martiniquensis,{body mass},7
Myotis martiniquensis,{ear length to notch},7
Myotis martiniquensis,{tail length},7
Myotis melanorhinus,{body length},17
Myotis melanorhinus,{body mass},9
Myotis melanorhinus,{ear length to notch},10
Myotis melanorhinus,{tail length},17
Myotis muricola,{body length},8
Myotis muricola,{body mass},8
Myotis muricola,{ear length to notch},8
Myotis muricola,{tail length},8
Myotis myotis,{body length},16
Myotis myotis,{body mass},10
Myotis myotis,{ear length to notch},18
Myotis myotis,{tail length},16
Myotis mystacinus,{body length},1
Myotis mystacinus,{body mass},1
Myotis mystacinus,{ear length to notch},2
Myotis mystacinus,{tail length},1
Myotis nattereri,{body length},4
Myotis nattereri,{body mass},4
Myotis nattereri,{ear length to notch},4
Myotis nattereri,{tail length},4
Myotis nigracans,{body length},12
Myotis nigracans,{ear length to notch},12
Myotis nigracans,{tail length},5
Myotis nigricans,{body length},160
Myotis nigricans,{body mass},120
Myotis nigricans,{ear length to notch},179
Myotis nigricans,{tail length},160
Myotis nyctor,{body length},22
Myotis nyctor,{body mass},22
Myotis nyctor,{ear length to notch},22
Myotis nyctor,{tail length},22
Myotis occultus,{body length},65
Myotis occultus,{body mass},73
Myotis occultus,{ear length to notch},99
Myotis occultus,{tail length},65
Myotis oxyotus,{body length},1
Myotis oxyotus,{body mass},1
Myotis oxyotus,{ear length to notch},1
Myotis oxyotus,{tail length},1
Myotis planiceps,{body length},1
Myotis planiceps,{ear length to notch},1
Myotis planiceps,{tail length},1
Myotis ridleyi,{body length},8
Myotis ridleyi,{body mass},8
Myotis ridleyi,{ear length to notch},8
Myotis ridleyi,{tail length},8
Myotis riparius,{body length},20
Myotis riparius,{body mass},22
Myotis riparius,{ear length to notch},20
Myotis riparius,{tail length},19
Myotis riparius/keaysi,{body length},1
Myotis riparius/keaysi,{body mass},1
Myotis riparius/keaysi,{ear length to notch},1
Myotis riparius/keaysi,{tail length},1
Myotis ruber,{body length},1
Myotis ruber,{body mass},1
Myotis ruber,{ear length to notch},1
Myotis ruber,{tail length},1
Myotis septentrionalis,{body length},30
Myotis septentrionalis,{body mass},4
Myotis septentrionalis,{ear length to notch},38
Myotis septentrionalis,{tail length},29
Myotis simus,{body length},4
Myotis simus,{body mass},4
Myotis simus,{ear length to notch},4
Myotis simus,{tail length},4
Myotis sodalis,{body length},120
Myotis sodalis,{body mass},28
Myotis sodalis,{ear length to notch},136
Myotis sodalis,{tail length},121
Myotis sp.,{body length},303
Myotis sp.,{body mass},298
Myotis sp.,{ear length to notch},329
Myotis sp.,{tail length},313
Myotis subulatus,{body length},10
Myotis subulatus,{body mass},6
Myotis subulatus,{ear length to notch},9
Myotis subulatus,{tail length},10
Myotis thysanodes,{body length},127
Myotis thysanodes,{body mass},79
Myotis thysanodes,{ear length to notch},243
Myotis thysanodes,{tail length},125
Myotis velifer,{body length},556
Myotis velifer,{body mass},141
Myotis velifer,{ear length to notch},941
Myotis velifer,{tail length},556
Myotis vivesi,{body length},12
Myotis vivesi,{body mass},5
Myotis vivesi,{ear length to notch},83
Myotis vivesi,{tail length},12
Myotis volans,{body length},416
Myotis volans,{body mass},271
Myotis volans,{ear length to notch},466
Myotis volans,{tail length},416
Myotis welwitschii,{body length},3
Myotis welwitschii,{ear length to notch},3
Myotis welwitschii,{tail length},3
Myotis yumanensis,{body length},524
Myotis yumanensis,{body mass},320
Myotis yumanensis,{ear length to notch},642
Myotis yumanensis,{tail length},529
Myoxus glis,{body length},2
Myoxus glis,{body mass},3
Myoxus glis,{ear length to notch},2
Myoxus glis,{tail length},2
Myrmecophaga jubata,{body length},1
Myrmecophaga tridactyla,{body length},5
Myrmecophaga tridactyla,{body mass},1
Myrmecophaga tridactyla,{ear length to notch},3
Myrmecophaga tridactyla,{tail length},5
Mystacina tuberculata,{ear length to notch},1
Nandinia binotata,{body mass},8
Nandinia binotata,{ear length to notch},1
Nanger granti,{body length},1
Nanger granti,{body mass},3
Nanonycteris veldkampii,{body length},1
Nanonycteris veldkampii,{ear length to notch},1
Nanonycteris veldkampii,{tail length},1
Napaeozapus insignis,{body length},835
Napaeozapus insignis,{body mass},738
Napaeozapus insignis,{ear length to notch},676
Napaeozapus insignis,{tail length},852
Napaeozapus sp.,{body length},4
Napaeozapus sp.,{body mass},1
Napaeozapus sp.,{ear length to notch},2
Napaeozapus sp.,{tail length},4
Napeozapus insignis,{body length},26
Napeozapus insignis,{body mass},24
Napeozapus insignis,{ear length to notch},26
Napeozapus insignis,{tail length},26
Nasalis larvatus,{body length},37
Nasalis larvatus,{body mass},37
Nasalis larvatus,{ear length to notch},37
Nasalis larvatus,{tail length},37
Nasua narica,{body length},18
Nasua narica,{body mass},4
Nasua narica,{ear length to notch},22
Nasua narica,{tail length},18
Nasua nasua,{body length},15
Nasua nasua,{body mass},3
Nasua nasua,{ear length to notch},15
Nasua nasua,{tail length},15
Natalus,{body length},1
Natalus,{body mass},8
Natalus,{ear length to notch},1
Natalus,{tail length},1
Natalus lanatus,{body length},1
Natalus lanatus,{ear length to notch},1
Natalus lanatus,{tail length},1
Natalus major,{body length},6
Natalus major,{body mass},6
Natalus major,{ear length to notch},6
Natalus major,{tail length},6
Natalus micropus,{body length},2
Natalus micropus,{ear length to notch},2
Natalus micropus,{tail length},2
Natalus stramineus,{body length},99
Natalus stramineus,{body mass},60
Natalus stramineus,{ear length to notch},298
Natalus stramineus,{tail length},99
Neacomys,{body length},6
Neacomys,{body mass},2
Neacomys,{ear length to notch},6
Neacomys,{tail length},6
Neacomys guianae,{body length},3
Neacomys guianae,{body mass},4
Neacomys guianae,{ear length to notch},4
Neacomys guianae,{tail length},4
Neacomys spinosus,{body length},84
Neacomys spinosus,{body mass},84
Neacomys spinosus,{ear length to notch},62
Neacomys spinosus,{tail length},79
Neacomys tenuipes,{body length},62
Neacomys tenuipes,{body mass},64
Neacomys tenuipes,{ear length to notch},34
Neacomys tenuipes,{tail length},59
Necromys lactens,{body length},13
Necromys lactens,{body mass},13
Necromys lactens,{ear length to notch},13
Necromys lactens,{tail length},15
Necromys lasiurus,{body length},172
Necromys lasiurus,{body mass},162
Necromys lasiurus,{ear length to notch},173
Necromys lasiurus,{tail length},173
Necromys lenguarum,{body length},6
Necromys lenguarum,{body mass},6
Necromys lenguarum,{ear length to notch},6
Necromys lenguarum,{tail length},6
Necromys obscurus,{body length},350
Necromys sp.,{body length},15
Necromys sp.,{body mass},15
Necromys sp.,{ear length to notch},15
Necromys sp.,{tail length},15
Necromys urichi,{body length},1
Necromys urichi,{body mass},1
Necromys urichi,{ear length to notch},1
Necromys urichi,{tail length},1
Nectomys apicalis,{body length},1
Nectomys apicalis,{body mass},6
Nectomys apicalis,{ear length to notch},1
Nectomys apicalis,{lower tooth row length},5
Nectomys apicalis,{tail length},1
Nectomys apicalis,{upper secondary molar tooth 1 occlusal surface width},5
Nectomys magdalenae,{body length},2
Nectomys magdalenae,{body mass},2
Nectomys magdalenae,{ear length to notch},2
Nectomys magdalenae,{tail length},2
Nectomys squamipes,{body length},35
Nectomys squamipes,{body mass},31
Nectomys squamipes,{ear length to notch},34
Nectomys squamipes,{tail length},35
Neocometes similis,{body length},1
Neodon juldaschi,{body mass},1
Neodon juldaschi,{tail length},1
Neofelis nebulosa,{body length},6
Neofelis nebulosa,{body mass},3
Neofelis nebulosa,{ear length to notch},6
Neofelis nebulosa,{tail length},6
Neofiber alleni,{body length},56
Neofiber alleni,{body mass},23
Neofiber alleni,{ear length to notch},37
Neofiber alleni,{tail length},56
Neomys,{body length},1
Neomys,{body mass},1
Neomys,{ear length to notch},1
Neomys,{tail length},1
Neomys anomalus,{body length},1
Neomys anomalus,{ear length to notch},1
Neomys anomalus,{tail length},1
Neomys fodiens,{body length},10
Neomys fodiens,{body mass},10
Neomys fodiens,{ear length to notch},7
Neomys fodiens,{tail length},10
Neophoca cinerea,{body length},40
Neophoca cinerea,{body mass},2
Neophoca cinerea,{tail length},1
Neophocaena phocaenoides,{body length},3
Neoplatymops mattogrossensis,{body length},2
Neoplatymops mattogrossensis,{body mass},2
Neoplatymops mattogrossensis,{ear length to notch},2
Neoplatymops mattogrossensis,{tail length},2
Neoromicia capensis,{body length},98
Neoromicia capensis,{body mass},43
Neoromicia capensis,{ear length to notch},98
Neoromicia capensis,{tail length},98
Neoromicia guineensis,{body length},3
Neoromicia guineensis,{ear length to notch},3
Neoromicia guineensis,{tail length},3
Neoromicia nanus,{body length},33
Neoromicia nanus,{body mass},55
Neoromicia nanus,{ear length to notch},33
Neoromicia nanus,{tail length},33
Neoromicia somalicus,{body length},3
Neoromicia somalicus,{body mass},2
Neoromicia somalicus,{ear length to notch},3
Neoromicia somalicus,{tail length},3
Neoromicia tenuipinnis,{body mass},9
Neosorex sp.,{body length},1
Neosorex sp.,{ear length to notch},1
Neosorex sp.,{tail length},1
Neotamias amoenus,{body length},41
Neotamias amoenus,{ear length to notch},41
Neotamias amoenus,{tail length},41
Neotamias merriami,{body length},1
Neotamias merriami,{ear length to notch},1
Neotamias merriami,{tail length},1
Neotamias minimus,{body length},12
Neotamias minimus,{body mass},1
Neotamias minimus,{ear length to notch},12
Neotamias minimus,{tail length},12
Neotamias ochrogenys,{body length},3
Neotamias ochrogenys,{ear length to notch},2
Neotamias ochrogenys,{tail length},2
Neotamias quadrivittatus,{body length},1
Neotamias quadrivittatus,{body mass},1
Neotamias quadrivittatus,{ear length to notch},1
Neotamias quadrivittatus,{tail length},1
Neotamias rufus,{body length},7
Neotamias rufus,{ear length to notch},7
Neotamias rufus,{tail length},7
Neotamias senex,{body length},11
Neotamias senex,{ear length to notch},11
Neotamias senex,{tail length},11
Neotamias siskiyou,{body length},12
Neotamias siskiyou,{ear length to notch},12
Neotamias siskiyou,{tail length},12
Neotamias sonomae,{body length},40
Neotamias sonomae,{ear length to notch},40
Neotamias sonomae,{tail length},40
Neotamias speciosus,{body length},1
Neotamias speciosus,{ear length to notch},1
Neotamias speciosus,{tail length},1
Neotetracus sinensis,{body length},19
Neotetracus sinensis,{body mass},17
Neotetracus sinensis,{ear length to notch},19
Neotetracus sinensis,{tail length},19
Neotoma,{body length},24
Neotoma,{body mass},14
Neotoma,{ear length to notch},26
Neotoma,{tail length},23
Neotoma Say,{body length},3
Neotoma Say,{body mass},3
Neotoma Say,{ear length to notch},3
Neotoma Say,{tail length},3
Neotoma albigula,{body length},2720
Neotoma albigula,{body mass},2276
Neotoma albigula,{ear length to notch},3542
Neotoma albigula,{tail length},2756
Neotoma angustapalata,{body length},2
Neotoma angustapalata,{ear length to notch},2
Neotoma angustapalata,{tail length},2
Neotoma arizonae,{body length},1
Neotoma arizonae,{tail length},1
Neotoma bryanti,{body length},112
Neotoma bryanti,{body mass},103
Neotoma bryanti,{ear length to notch},118
Neotoma bryanti,{tail length},108
Neotoma cinera,{body length},10
Neotoma cinera,{tail length},10
Neotoma cinerea,{body length},703
Neotoma cinerea,{body mass},305
Neotoma cinerea,{ear length to notch},513
Neotoma cinerea,{lower tooth row length},5
Neotoma cinerea,{tail length},707
Neotoma cinerea,{upper secondary molar tooth 1 occlusal surface width},5
Neotoma desertorum,{body length},16
Neotoma desertorum,{ear length to notch},16
Neotoma desertorum,{tail length},16
Neotoma devia,{body length},1
Neotoma devia,{body mass},1
Neotoma devia,{ear length to notch},1
Neotoma devia,{tail length},1
Neotoma floridana,{body length},728
Neotoma floridana,{body mass},379
Neotoma floridana,{ear length to notch},621
Neotoma floridana,{tail length},726
Neotoma floridana.,{body length},1
Neotoma floridana.,{ear length to notch},1
Neotoma floridana.,{tail length},1
Neotoma fuscipes,{body length},771
Neotoma fuscipes,{body mass},244
Neotoma fuscipes,{ear length to notch},714
Neotoma fuscipes,{lower tooth row length},5
Neotoma fuscipes,{tail length},742
Neotoma fuscipes,{upper secondary molar tooth 1 occlusal surface width},5
Neotoma goldmani,{body length},4
Neotoma goldmani,{ear length to notch},5
Neotoma goldmani,{tail length},4
Neotoma lepida,{body length},1177
Neotoma lepida,{body mass},700
Neotoma lepida,{ear length to notch},1289
Neotoma lepida,{lower tooth row length},5
Neotoma lepida,{tail length},1155
Neotoma lepida,{upper secondary molar tooth 1 occlusal surface width},5
Neotoma leucodon,{body length},269
Neotoma leucodon,{body mass},197
Neotoma leucodon,{ear length to notch},259
Neotoma leucodon,{tail length},269
Neotoma macrotis,{body length},252
Neotoma macrotis,{body mass},160
Neotoma macrotis,{ear length to notch},271
Neotoma macrotis,{tail length},254
Neotoma magister,{body length},24
Neotoma magister,{body mass},4
Neotoma magister,{ear length to notch},18
Neotoma magister,{tail length},24
Neotoma mexicana,{body length},940
Neotoma mexicana,{body mass},619
Neotoma mexicana,{ear length to notch},950
Neotoma mexicana,{tail length},939
Neotoma micropus,{body length},1189
Neotoma micropus,{body mass},743
Neotoma micropus,{ear length to notch},1172
Neotoma micropus,{tail length},1191
Neotoma phenax,{body length},2
Neotoma phenax,{body mass},2
Neotoma phenax,{ear length to notch},4
Neotoma phenax,{tail length},2
Neotoma picta,{body length},1
Neotoma picta,{ear length to notch},1
Neotoma picta,{tail length},1
Neotoma sp.,{body length},120
Neotoma sp.,{body mass},74
Neotoma sp.,{ear length to notch},119
Neotoma sp.,{tail length},121
Neotoma stephensi,{body length},152
Neotoma stephensi,{body mass},130
Neotoma stephensi,{ear length to notch},180
Neotoma stephensi,{tail length},152
Neotomodon alstoni,{body length},32
Neotomodon alstoni,{body mass},19
Neotomodon alstoni,{ear length to notch},39
Neotomodon alstoni,{tail length},32
Neotomys ebriosus,{body length},5
Neotomys ebriosus,{body mass},3
Neotomys ebriosus,{ear length to notch},5
Neotomys ebriosus,{tail length},5
Neotragus moschatus,{body length},1
Neotragus moschatus,{ear length to notch},1
Neotragus moschatus,{tail length},1
Neovison vison,{body length},1526
Neovison vison,{body mass},996
Neovison vison,{ear length to notch},237
Neovison vison,{tail length},1525
Nephelomys albigularis,{body length},6
Nephelomys albigularis,{body mass},6
Nephelomys albigularis,{ear length to notch},6
Nephelomys albigularis,{tail length},6
Nephelomys caracolus,{body length},2
Nephelomys caracolus,{body mass},2
Nephelomys caracolus,{ear length to notch},2
Nephelomys caracolus,{tail length},2
Nephelomys devius,{body length},13
Nephelomys devius,{body mass},13
Nephelomys devius,{ear length to notch},13
Nephelomys devius,{tail length},13
Nephelomys levipes,{body length},5
Nephelomys levipes,{body mass},5
Nephelomys levipes,{ear length to notch},5
Nephelomys levipes,{tail length},5
Nesomys rufus,{body length},1
Nesomys rufus,{body mass},1
Nesomys rufus,{ear length to notch},1
Nesomys rufus,{tail length},1
Nesorex palustris,{body length},1
Nesorex palustris,{ear length to notch},1
Nesorex palustris,{tail length},1
Nesoryzomys darwini,{body length},2
Nesoryzomys darwini,{tail length},2
Nesoryzomys indefessus,{body length},6
Nesoryzomys indefessus,{ear length to notch},6
Nesoryzomys indefessus,{tail length},5
Nesoryzomys narboroughi,{body mass},5
